B1_raw,B2_raw,B3_raw,B4_raw,B5_raw,B6_raw,B7_raw,B8_raw,B9_raw,B10_raw,B11_raw,B1_rad,B2_rad,B3_rad,B4_rad,B5_rad,B6_rad,B7_rad,B8_rad,B9_rad,B10_rad,B11_rad,B1_toa,B2_toa,B3_toa,B4_toa,B5_toa,B6_toa,B7_toa,B8_toa,B9_toa,B10_toa,B11_toa,DateTimeStamp,B1_sr,B2_sr,B3_sr,B4_sr,B5_sr,B6_sr,B7_sr,B10_sr,B11_sr
9305,8348,7369,6740,9417,6998,5913,7163,5035,26599,24257,53.927024841308594,42.94738006591797,28.00378799438477,17.344865798950195,26.943618774414066,3.0308759212493896,0.4668551981449127,24.399736404418945,0.08331972360610962,8.989386558532715,8.206689834594728,0.11544464528560637,0.08978133648633957,0.06352807581424713,0.046660549938678735,0.11844808608293532,0.0535791851580143,0.02448337711393833,0.05800389125943184,0.0009385690209455787,295.662109375,293.8501892089844,2014-10-01,167,193,291,266,1114,490,234,2956,2938
9309,8349,7360,6739,9404,6802,5826,7147,5035,26557,24247,53.97712707519531,42.96020126342773,27.897388458251953,17.334888458251953,26.86430931091309,2.733544111251831,0.4223703444004059,24.2192325592041,0.08331018686294556,8.975349426269531,8.203348159790039,0.1135716363787651,0.08826906979084015,0.062202148139476776,0.04583454877138138,0.1160755380988121,0.047495029866695404,0.021770749241113663,0.05658813938498498,0.0009224842651747168,295.5599365234375,293.8214111328125,2014-10-01,135,173,289,263,1117,545,260,2957,2938
9309,8349,7360,6739,9404,6802,5826,7147,5035,26557,24247,53.97712707519531,42.96020126342773,27.897388458251953,17.334888458251953,26.86430931091309,2.733544111251831,0.4223703444004059,24.2192325592041,0.08331018686294556,8.975349426269531,8.203348159790039,0.1135716363787651,0.08826906979084015,0.062202148139476776,0.04583454877138138,0.1160755380988121,0.047495029866695404,0.021770749241113663,0.05658813938498498,0.0009224842651747168,295.5599365234375,293.8214111328125,2014-10-01,167,193,291,266,1114,490,234,2956,2938
9621,8606,7875,6988,12630,7370,5977,7537,5016,27091,24514,57.73212432861328,46.13365936279297,33.889232635498054,19.76161766052246,46.41404342651367,3.5852756500244136,0.4981822073459625,28.541593551635746,0.037968404591083534,9.153812408447266,8.29257869720459,0.11911210417747498,0.09294919669628143,0.07410674542188644,0.05124320462346077,0.19667287170886996,0.061089735478162766,0.02518340200185776,0.06539437174797058,0.00041241501457989216,296.8524169921875,294.587890625,2018-09-26,182,207,415,308,1946,632,274,2969,2946
9621,8606,7875,6988,12630,7370,5977,7537,5016,27091,24514,57.73212432861328,46.13365936279297,33.889232635498054,19.76161766052246,46.41404342651367,3.5852756500244136,0.4981822073459625,28.541593551635746,0.037968404591083534,9.153812408447266,8.29257869720459,0.11911210417747498,0.09294919669628143,0.07410674542188644,0.05124320462346077,0.19667287170886996,0.061089735478162766,0.02518340200185776,0.06539437174797058,0.00041241501457989216,296.8524169921875,294.587890625,2018-09-26,159,194,413,311,2038,673,289,2969,2946
9625,8612,7884,7002,12970,7519,6021,7593,5017,27115,24526,57.78210830688477,46.21042251586914,33.99533462524414,19.900793075561523,48.4822998046875,3.810683012008667,0.5206178426742554,29.17160415649414,0.04034580662846565,9.16183376312256,8.296589851379395,0.1211259737610817,0.09459611028432846,0.07553023099899292,0.05243117734789848,0.2087295204401016,0.06597109884023666,0.026739373803138733,0.0679091140627861,0.0004452145658433436,296.91015625,294.6222229003906,2018-09-26,182,207,415,308,1946,632,274,2969,2946
9625,8612,7884,7002,12970,7519,6021,7593,5017,27115,24526,57.78210830688477,46.21042251586914,33.99533462524414,19.900793075561523,48.4822998046875,3.810683012008667,0.5206178426742554,29.17160415649414,0.04034580662846565,9.16183376312256,8.296589851379395,0.1211259737610817,0.09459611028432846,0.07553023099899292,0.05243117734789848,0.2087295204401016,0.06597109884023666,0.026739373803138733,0.0679091140627861,0.0004452145658433436,296.91015625,294.6222229003906,2018-09-26,159,194,413,311,2038,673,289,2969,2946
8403,7700,6915,6531,7986,7704,6502,6765,5030,21420,20242,44.156986236572266,35.87934875488281,23.444982528686523,15.806493759155273,18.8669490814209,4.249275207519531,0.7954942584037781,20.622514724731445,0.07398146390914917,7.258564472198486,6.864876747131348,0.13573631644248962,0.1076955795288086,0.07638408243656157,0.0610673800110817,0.1191033348441124,0.10785513371229173,0.059910651296377175,0.07040099799633026,0.0011966096935793755,282.29046630859375,281.73443603515625,2019-01-16,317,336,421,415,1113,1105,632,2823,2817
8403,7700,6915,6531,7986,7704,6502,6765,5030,21420,20242,44.156986236572266,35.87934875488281,23.444982528686523,15.806493759155273,18.8669490814209,4.249275207519531,0.7954942584037781,20.622514724731445,0.07398146390914917,7.258564472198486,6.864876747131348,0.13573631644248962,0.1076955795288086,0.07638408243656157,0.0610673800110817,0.1191033348441124,0.10785513371229173,0.059910651296377175,0.07040099799633026,0.0011966096935793755,282.29046630859375,281.73443603515625,2019-01-16,262,295,388,393,1038,1044,588,2822,2817
8401,7708,6910,6541,7823,7563,6400,6774,5031,21379,20218,44.13104248046875,35.985652923583984,23.38376235961914,15.909743309020994,17.83704376220703,4.027708053588866,0.7414720058441162,20.727678298950195,0.07645086199045181,7.244862079620361,6.856855869293213,0.1310315728187561,0.1043321043252945,0.07358726859092712,0.05937066674232482,0.10876275599002838,0.09874563664197923,0.05393830686807632,0.06834754347801207,0.0011943406425416472,282.1775817871094,281.6582946777344,2019-01-16,317,336,421,415,1113,1105,632,2823,2817
8401,7708,6910,6541,7823,7563,6400,6774,5031,21379,20218,44.13104248046875,35.985652923583984,23.38376235961914,15.909743309020994,17.83704376220703,4.027708053588866,0.7414720058441162,20.727678298950195,0.07645086199045181,7.244862079620361,6.856855869293213,0.1310315728187561,0.1043321043252945,0.07358726859092712,0.05937066674232482,0.10876275599002838,0.09874563664197923,0.05393830686807632,0.06834754347801207,0.0011943406425416472,282.1775817871094,281.6582946777344,2019-01-16,262,295,388,393,1038,1044,588,2822,2817
8352,7665,7067,6577,9563,7489,6284,6955,5024,20930,19835,43.262691497802734,35.222957611083984,25.17190742492676,16.19332504272461,28.6746768951416,3.8896596431732178,0.676369845867157,22.72158622741699,0.058854043483734124,7.09480619430542,6.7288570404052725,0.1293638050556183,0.10285039991140366,0.07977177202701569,0.06086118891835213,0.17609995603561399,0.09605802595615387,0.04955343157052994,0.07544935494661331,0.0009262248058803381,280.93319702148443,280.43637084960943,2018-11-29,207,258,452,407,1689,984,523,2809,2804
8352,7665,7067,6577,9563,7489,6284,6955,5024,20930,19835,43.262691497802734,35.222957611083984,25.17190742492676,16.19332504272461,28.6746768951416,3.8896596431732178,0.676369845867157,22.72158622741699,0.058854043483734124,7.09480619430542,6.7288570404052725,0.1293638050556183,0.10285039991140366,0.07977177202701569,0.06086118891835213,0.17609995603561399,0.09605802595615387,0.04955343157052994,0.07544935494661331,0.0009262248058803381,280.93319702148443,280.43637084960943,2018-11-29,221,260,423,379,1440,911,489,2808,2804
8355,7662,7016,6530,8930,7313,6201,6875,5026,20893,19813,43.30141067504883,35.183303833007805,24.550819396972656,15.71066951751709,24.69677734375,3.6146066188812256,0.632648766040802,21.791818618774414,0.06376604735851288,7.0824408531188965,6.72150468826294,0.1249806210398674,0.09916495531797408,0.0751001313328743,0.05699563026428223,0.1464005559682846,0.08616399019956589,0.044739704579114914,0.06984759122133255,0.0009685458499006928,280.8299560546875,280.36581420898443,2018-11-29,207,258,452,407,1689,984,523,2809,2804
8355,7662,7016,6530,8930,7313,6201,6875,5026,20893,19813,43.30141067504883,35.183303833007805,24.550819396972656,15.71066951751709,24.69677734375,3.6146066188812256,0.632648766040802,21.791818618774414,0.06376604735851288,7.0824408531188965,6.72150468826294,0.1249806210398674,0.09916495531797408,0.0751001313328743,0.05699563026428223,0.1464005559682846,0.08616399019956589,0.044739704579114914,0.06984759122133255,0.0009685458499006928,280.8299560546875,280.36581420898443,2018-11-29,221,260,423,379,1440,911,489,2808,2804
8405,7732,6882,6587,7043,6614,6130,6728,5025,20230,19121,44.16530990600586,36.29088973999024,23.036418914794922,16.377754211425778,12.903581619262695,2.5354411602020264,0.5982457995414734,20.18522453308105,0.061753090471029275,6.860866069793701,6.490238666534424,0.12951408326625824,0.10391555726528168,0.07158458232879639,0.060363829135894775,0.07770844548940659,0.061390813440084464,0.04298117384314537,0.06572696566581726,0.0009509034571237863,278.96188354492193,278.12362670898443,2014-01-18,240,296,384,416,710,645,466,2790,2781
8405,7732,6882,6587,7043,6614,6130,6728,5025,20230,19121,44.16530990600586,36.29088973999024,23.036418914794922,16.377754211425778,12.903581619262695,2.5354411602020264,0.5982457995414734,20.18522453308105,0.061753090471029275,6.860866069793701,6.490238666534424,0.12951408326625824,0.10391555726528168,0.07158458232879639,0.060363829135894775,0.07770844548940659,0.061390813440084464,0.04298117384314537,0.06572696566581726,0.0009509034571237863,278.96188354492193,278.12362670898443,2014-01-18,200,262,366,398,726,730,507,2789,2781
8390,7712,6861,6563,7098,6824,6229,6709,5030,20219,19117,43.97074508666992,36.02522277832031,22.77937126159668,16.130050659179688,13.250967025756836,2.865309238433838,0.6506593823432922,19.963279724121094,0.07409559190273285,6.857190132141112,6.488901615142822,0.13340847194194794,0.1067267805337906,0.07323691993951797,0.06150956451892853,0.08256370574235916,0.07178083807229996,0.04836548492312431,0.0672551840543747,0.0011805981630459428,278.9306030273437,278.11053466796875,2014-01-18,240,296,384,416,710,645,466,2790,2781
8390,7712,6861,6563,7098,6824,6229,6709,5030,20219,19117,43.97074508666992,36.02522277832031,22.77937126159668,16.130050659179688,13.250967025756836,2.865309238433838,0.6506593823432922,19.963279724121094,0.07409559190273285,6.857190132141112,6.488901615142822,0.13340847194194794,0.1067267805337906,0.07323691993951797,0.06150956451892853,0.08256370574235916,0.07178083807229996,0.04836548492312431,0.0672551840543747,0.0011805981630459428,278.9306030273437,278.11053466796875,2014-01-18,200,262,366,398,726,730,507,2789,2781
10510,9496,8717,7958,10903,8922,7091,8245,5050,26167,23695,67.67931365966797,56.55096054077149,43.07768249511719,28.91042137145996,35.30564498901367,5.833433151245117,1.048282027244568,35.89204025268555,0.1167452335357666,8.845011711120605,8.018869400024414,0.12049909681081772,0.0983237624168396,0.081287682056427,0.06468898802995683,0.12909367680549622,0.0857708603143692,0.0457284189760685,0.07096543908119203,0.0010934538440778852,294.6067199707031,292.2225036621094,2016-05-15,296,343,531,480,1231,877,482,2946,2922
10510,9496,8717,7958,10903,8922,7091,8245,5050,26167,23695,67.67931365966797,56.55096054077149,43.07768249511719,28.91042137145996,35.30564498901367,5.833433151245117,1.048282027244568,35.89204025268555,0.1167452335357666,8.845011711120605,8.018869400024414,0.12049909681081772,0.0983237624168396,0.081287682056427,0.06468898802995683,0.12909367680549622,0.0857708603143692,0.0457284189760685,0.07096543908119203,0.0010934538440778852,294.6067199707031,292.2225036621094,2016-05-15,300,350,528,484,1198,806,447,2945,2922
10528,9524,8707,7964,10748,8603,6932,8255,5051,26136,23675,67.90041351318361,56.90315246582031,42.9617919921875,28.96906471252441,34.37860107421875,5.358952522277832,0.9685689806938172,36.002662658691406,0.1190827339887619,8.834651947021484,8.012185096740723,0.12035105377435686,0.098492793738842,0.08070574700832367,0.06452976167201996,0.1251407116651535,0.0784415453672409,0.04206190630793572,0.07086517661809921,0.0011103255674242973,294.5306091308594,292.1642150878906,2016-05-15,296,343,531,480,1231,877,482,2946,2922
10528,9524,8707,7964,10748,8603,6932,8255,5051,26136,23675,67.90041351318361,56.90315246582031,42.9617919921875,28.96906471252441,34.37860107421875,5.358952522277832,0.9685689806938172,36.002662658691406,0.1190827339887619,8.834651947021484,8.012185096740723,0.12035105377435686,0.098492793738842,0.08070574700832367,0.06452976167201996,0.1251407116651535,0.0784415453672409,0.04206190630793572,0.07086517661809921,0.0011103255674242973,294.5306091308594,292.1642150878906,2016-05-15,300,350,528,484,1198,806,447,2945,2922
9308,8587,7782,7457,7787,7236,6584,7588,5644,20144,18906,55.51617813110352,47.33937072753906,33.833877563476555,25.19900321960449,17.488750457763672,3.489521741867065,0.8331640362739563,30.03235054016113,1.5793697834014893,6.832125186920166,6.4183855056762695,0.14230391383171082,0.11848749965429305,0.09189634770154953,0.08116079866886139,0.09206151217222214,0.07386061549186708,0.05232344195246697,0.08548805117607118,0.02127291075885296,278.71697998046875,277.41799926757807,2017-02-11,505,539,642,668,867,770,570,2787,2774
9308,8587,7782,7457,7787,7236,6584,7588,5644,20144,18906,55.51617813110352,47.33937072753906,33.833877563476555,25.19900321960449,17.488750457763672,3.489521741867065,0.8331640362739563,30.03235054016113,1.5793697834014893,6.832125186920166,6.4183855056762695,0.14230391383171082,0.11848749965429305,0.09189634770154953,0.08116079866886139,0.09206151217222214,0.07386061549186708,0.05232344195246697,0.08548805117607118,0.02127291075885296,278.71697998046875,277.41799926757807,2017-02-11,491,523,631,660,875,836,609,2788,2775
9302,8569,7760,7441,7810,7422,6684,7581,5637,20187,18921,55.4388542175293,47.10182571411133,33.56633758544922,25.034921646118164,17.633079528808594,3.7797932624816895,0.8857640027999878,29.95110511779785,1.562202215194702,6.846495628356934,6.423398494720459,0.14583143591880798,0.120983824133873,0.09355991333723067,0.08274628967046738,0.09525483846664427,0.0821022167801857,0.057085104286670685,0.08749207854270935,0.021593352779746056,278.83950805664057,277.46734619140625,2017-02-11,505,539,642,668,867,770,570,2787,2774
9302,8569,7760,7441,7810,7422,6684,7581,5637,20187,18921,55.4388542175293,47.10182571411133,33.56633758544922,25.034921646118164,17.633079528808594,3.7797932624816895,0.8857640027999878,29.95110511779785,1.562202215194702,6.846495628356934,6.423398494720459,0.14583143591880798,0.120983824133873,0.09355991333723067,0.08274628967046738,0.09525483846664427,0.0821022167801857,0.057085104286670685,0.08749207854270935,0.021593352779746056,278.83950805664057,277.46734619140625,2017-02-11,491,523,631,660,875,836,609,2788,2775
9429,8608,7838,7435,8616,8023,6827,7503,5049,21681,20442,56.45774459838867,47.09612274169922,34.13515853881836,24.69950294494629,22.44438934326172,4.666362762451172,0.9505233764648438,28.73298263549805,0.11897455155849455,7.345790386199951,6.931716442108153,0.12419742345809935,0.10117504745721816,0.0795828104019165,0.06828194111585617,0.10139938443899156,0.0847705528140068,0.0512324832379818,0.07018878310918808,0.0013740458525717258,283.0060729980469,282.3670959472656,2020-03-07,323,366,518,526,958,880,548,2830,2824
9429,8608,7838,7435,8616,8023,6827,7503,5049,21681,20442,56.45774459838867,47.09612274169922,34.13515853881836,24.69950294494629,22.44438934326172,4.666362762451172,0.9505233764648438,28.73298263549805,0.11897455155849455,7.345790386199951,6.931716442108153,0.12419742345809935,0.10117504745721816,0.0795828104019165,0.06828194111585617,0.10139938443899156,0.0847705528140068,0.0512324832379818,0.07018878310918808,0.0013740458525717258,283.0060729980469,282.3670959472656,2020-03-07,274,336,517,526,997,955,598,2831,2824
9418,8602,7844,7441,8747,8268,6989,7552,5048,21733,20466,56.3175163269043,47.017799377441406,34.207313537597656,24.76034927368164,23.25749397277832,5.044544696807861,1.0348070859909058,29.295446395874023,0.11654875427484512,7.363168716430664,6.939737319946289,0.12613651156425476,0.10283922404050827,0.08119787275791167,0.0696919858455658,0.10697905719280244,0.09330332279205322,0.05678711831569672,0.07286110520362854,0.0013704226585105062,283.1480712890625,282.4427795410156,2020-03-07,323,366,518,526,958,880,548,2830,2824
9418,8602,7844,7441,8747,8268,6989,7552,5048,21733,20466,56.3175163269043,47.017799377441406,34.207313537597656,24.76034927368164,23.25749397277832,5.044544696807861,1.0348070859909058,29.295446395874023,0.11654875427484512,7.363168716430664,6.939737319946289,0.12613651156425476,0.10283922404050827,0.08119787275791167,0.0696919858455658,0.10697905719280244,0.09330332279205322,0.05678711831569672,0.07286110520362854,0.0013704226585105062,283.1480712890625,282.4427795410156,2020-03-07,274,336,517,526,997,955,598,2831,2824
10966,9968,9090,8292,11467,10676,8446,8977,5076,24372,22490,74.15888977050781,63.231895446777344,47.97214126586914,32.55971145629883,39.14167022705078,8.543545722961426,1.7482491731643677,44.51314926147461,0.17956039309501648,8.245122909545897,7.616158485412598,0.13668295741081238,0.1138184517621994,0.09370319545269012,0.07542075961828232,0.14816102385520935,0.13003896176815033,0.07894895225763321,0.0911143273115158,0.001741179497912526,290.1125183105469,288.661865234375,2013-04-21,412,462,636,563,1410,1333,834,2901,2887
11693,10744,9871,9278,12839,10126,8073,9509,5034,27523,24425,81.46202087402344,71.58776092529297,55.93609237670898,41.43000030517578,46.45727920532226,7.554549217224121,1.5265436172485352,49.41841506958008,0.07898096740245819,9.298187255859377,8.262835502624513,0.14424000680446625,0.12378823012113573,0.10497431457042694,0.09219464659690857,0.1689373254776001,0.110469788312912,0.06622584164142609,0.09717290103435516,0.0007327254861593246,297.8875732421875,294.3328857421875,2015-06-14,586,637,795,778,1635,1133,720,2979,2943
11693,10744,9871,9278,12839,10126,8073,9509,5034,27523,24425,81.46202087402344,71.58776092529297,55.93609237670898,41.43000030517578,46.45727920532226,7.554549217224121,1.5265436172485352,49.41841506958008,0.07898096740245819,9.298187255859377,8.262835502624513,0.14424000680446625,0.12378823012113573,0.10497431457042694,0.09219464659690857,0.1689373254776001,0.110469788312912,0.06622584164142609,0.09717290103435516,0.0007327254861593246,297.8875732421875,294.3328857421875,2015-06-14,596,640,820,804,1609,1131,723,2978,2943
11711,10730,9933,9348,12690,10104,8079,9652,5034,27484,24417,81.68109893798828,71.41327667236328,56.64810180664063,42.10791015625,45.574256896972656,7.522125720977782,1.5295242071151731,50.985694885253906,0.07898096740245819,9.28515338897705,8.260161399841309,0.14427950978279114,0.1231890320777893,0.10605435818433763,0.09347746521234512,0.16532698273658752,0.10973068326711656,0.0661952868103981,0.10001315176486968,0.0007309602806344628,297.79449462890625,294.3099365234375,2015-06-14,586,637,795,778,1635,1133,720,2979,2943
11711,10730,9933,9348,12690,10104,8079,9652,5034,27484,24417,81.68109893798828,71.41327667236328,56.64810180664063,42.10791015625,45.574256896972656,7.522125720977782,1.5295242071151731,50.985694885253906,0.07898096740245819,9.28515338897705,8.260161399841309,0.14427950978279114,0.1231890320777893,0.10605435818433763,0.09347746521234512,0.16532698273658752,0.10973068326711656,0.0661952868103981,0.10001315176486968,0.0007309602806344628,297.79449462890625,294.3099365234375,2015-06-14,596,640,820,804,1609,1131,723,2978,2943
8526,7782,6977,6534,8603,6930,6021,6708,5040,21867,20519,45.311439514160156,36.605167388916016,23.97084808349609,15.687499046325685,22.54360008239746,3.0029098987579346,0.5354939103126526,19.76150131225586,0.09761272370815276,7.407951831817628,6.957449913024902,0.12749060988426208,0.1005895808339119,0.07148296386003494,0.055465281009674065,0.1302747130393982,0.06978356838226317,0.0369165875017643,0.06175664812326431,0.0014462844701483846,283.5130615234375,282.6097717285156,2014-11-18,218,252,357,348,1229,712,386,2835,2826
8526,7782,6977,6534,8603,6930,6021,6708,5040,21867,20519,45.311439514160156,36.605167388916016,23.97084808349609,15.687499046325685,22.54360008239746,3.0029098987579346,0.5354939103126526,19.76150131225586,0.09761272370815276,7.407951831817628,6.957449913024902,0.12749060988426208,0.1005895808339119,0.07148296386003494,0.055465281009674065,0.1302747130393982,0.06978356838226317,0.0369165875017643,0.06175664812326431,0.0014462844701483846,283.5130615234375,282.6097717285156,2014-11-18,252,274,371,358,1172,683,374,2836,2826
8535,7790,6995,6555,8453,6855,5979,6714,5040,21888,20528,45.42707443237305,36.71042251586914,24.1890869140625,15.902212142944336,21.60505485534668,2.886199951171875,0.5134661793708801,19.830915451049805,0.09761272370815276,7.4149699211120605,6.960457801818848,0.12374874204397203,0.09766873717308044,0.06983839720487595,0.05443543940782547,0.1208781898021698,0.06493745744228363,0.03427157178521156,0.06000150740146638,0.0014002617681398988,283.57012939453125,282.6380920410156,2014-11-18,218,252,357,348,1229,712,386,2835,2826
8535,7790,6995,6555,8453,6855,5979,6714,5040,21888,20528,45.42707443237305,36.71042251586914,24.1890869140625,15.902212142944336,21.60505485534668,2.886199951171875,0.5134661793708801,19.830915451049805,0.09761272370815276,7.4149699211120605,6.960457801818848,0.12374874204397203,0.09766873717308044,0.06983839720487595,0.05443543940782547,0.1208781898021698,0.06493745744228363,0.03427157178521156,0.06000150740146638,0.0014002617681398988,283.57012939453125,282.6380920410156,2014-11-18,252,274,371,358,1172,683,374,2836,2826
12574,11602,10504,9947,12263,9353,7889,10331,5860,21997,21055,92.19821166992188,82.29234313964844,63.22602462768555,47.91753005981445,43.05150985717773,6.416697502136231,1.4353795051574707,58.4377555847168,1.9923059940338133,7.451397895812987,7.1365814208984375,0.16775286197662356,0.1462244987487793,0.12190543115139008,0.10956870764493942,0.1608646661043167,0.09641248732805252,0.06398706138134003,0.11807373911142348,0.019047720357775688,283.86590576171875,284.2855529785156,2019-07-27,909,923,1005,981,1556,986,683,2839,2843
12574,11602,10504,9947,12263,9353,7889,10331,5860,21997,21055,92.19821166992188,82.29234313964844,63.22602462768555,47.91753005981445,43.05150985717773,6.416697502136231,1.4353795051574707,58.4377555847168,1.9923059940338133,7.451397895812987,7.1365814208984375,0.16775286197662356,0.1462244987487793,0.12190543115139008,0.10956870764493942,0.1608646661043167,0.09641248732805252,0.06398706138134003,0.11807373911142348,0.019047720357775688,283.86590576171875,284.2855529785156,2019-07-27,911,930,1012,985,1568,991,667,2835,2842
12587,11632,10558,10002,12324,9378,7895,10468,5867,21848,21020,92.35646057128906,82.6662826538086,63.8463134765625,48.45027160644531,43.4130859375,6.453549861907959,1.4383606910705566,59.939537048339844,2.0085222721099854,7.401601791381836,7.1248841285705575,0.16735365986824036,0.14628832042217255,0.1225980818271637,0.11033385992050172,0.16155241429805756,0.0965697020292282,0.06385776400566101,0.12061286717653275,0.019124237820506096,283.46136474609375,284.1768493652344,2019-07-27,909,923,1005,981,1556,986,683,2839,2843
12587,11632,10558,10002,12324,9378,7895,10468,5867,21848,21020,92.35646057128906,82.6662826538086,63.8463134765625,48.45027160644531,43.4130859375,6.453549861907959,1.4383606910705566,59.939537048339844,2.0085222721099854,7.401601791381836,7.1248841285705575,0.16735365986824036,0.14628832042217255,0.1225980818271637,0.11033385992050172,0.16155241429805756,0.0965697020292282,0.06385776400566101,0.12061286717653275,0.019124237820506096,283.46136474609375,284.1768493652344,2019-07-27,911,930,1012,985,1568,991,667,2835,2842
10844,9856,8990,8296,11379,8168,6808,8557,5061,27384,24462,71.07499694824219,60.47671890258789,45.788047790527344,31.896657943725586,37.77711486816406,4.665980815887451,0.8974812626838684,38.95542907714844,0.141244575381279,9.25173282623291,8.275200843811035,0.12863440811634064,0.10688718408346176,0.08782534301280975,0.07254945486783981,0.14041049778461456,0.06973199546337128,0.03979654237627983,0.07829441875219345,0.0013426888035610318,297.5555114746094,294.43896484375,2017-07-21,233,326,546,522,1333,710,430,2976,2944
10844,9856,8990,8296,11379,8168,6808,8557,5061,27384,24462,71.07499694824219,60.47671890258789,45.788047790527344,31.896657943725586,37.77711486816406,4.665980815887451,0.8974812626838684,38.95542907714844,0.141244575381279,9.25173282623291,8.275200843811035,0.12863440811634064,0.10688718408346176,0.08782534301280975,0.07254945486783981,0.14041049778461456,0.06973199546337128,0.03979654237627983,0.07829441875219345,0.0013426888035610318,297.5555114746094,294.43896484375,2017-07-21,368,417,585,554,1264,673,421,2975,2944
10858,9859,8995,8314,11052,8015,6774,8539,5062,27364,24453,71.24525451660156,60.51408004760742,45.84542846679688,32.070850372314446,35.8405876159668,4.440642356872559,0.8806036710739136,38.75829315185547,0.1435590833425522,9.245049476623537,8.27219295501709,0.12848584353923798,0.10657438635826112,0.08762392401695251,0.07268728315830231,0.13274092972278595,0.06612919270992279,0.038909845054149635,0.07762229442596437,0.0013598663499578836,297.50762939453125,294.41314697265625,2017-07-21,233,326,546,522,1333,710,430,2976,2944
10858,9859,8995,8314,11052,8015,6774,8539,5062,27364,24453,71.24525451660156,60.51408004760742,45.84542846679688,32.070850372314446,35.8405876159668,4.440642356872559,0.8806036710739136,38.75829315185547,0.1435590833425522,9.245049476623537,8.27219295501709,0.12848584353923798,0.10657438635826112,0.08762392401695251,0.07268728315830231,0.13274092972278595,0.06612919270992279,0.038909845054149635,0.07762229442596437,0.0013598663499578836,297.50762939453125,294.41314697265625,2017-07-21,368,417,585,554,1264,673,421,2975,2944
9885,8841,7953,7150,10569,7498,6162,7671,5048,27500,24745,60.10156631469727,48.38824462890625,34.281017303466804,21.047088623046875,33.36145401000977,3.721430778503418,0.5835081338882446,29.592342376708984,0.11249209940433502,9.29050064086914,8.369779586791992,0.11340987682342528,0.08917243033647537,0.06855667382478714,0.04991427063941956,0.12928958237171173,0.05799341946840286,0.026976920664310452,0.0620097778737545,0.001114360522478819,297.83270263671875,295.2474365234375,2013-08-27,139,179,346,284,1228,588,286,2978,2952
9885,8841,7953,7150,10569,7498,6162,7671,5048,27500,24745,60.10156631469727,48.38824462890625,34.281017303466804,21.047088623046875,33.36145401000977,3.721430778503418,0.5835081338882446,29.592342376708984,0.11249209940433502,9.29050064086914,8.369779586791992,0.11340987682342528,0.08917243033647537,0.06855667382478714,0.04991427063941956,0.12928958237171173,0.05799341946840286,0.026976920664310452,0.0620097778737545,0.001114360522478819,297.83270263671875,295.2474365234375,2013-08-27,179,213,376,310,1386,648,315,2980,2953
9889,8848,7975,7148,11170,7714,6261,7686,5046,27550,24771,60.15079116821289,48.47643661499024,34.536426544189446,21.02752113342285,36.961814880371094,4.043227672576903,0.6332209706306458,29.75853538513184,0.10780949890613556,9.307209968566896,8.37846851348877,0.11452830582857132,0.0901421383023262,0.0696914866566658,0.05031842738389969,0.14453664422035215,0.06357737630605698,0.029539819806814194,0.06292145699262619,0.0010775780538097024,297.95196533203125,295.32147216796875,2013-08-27,139,179,346,284,1228,588,286,2978,2952
9889,8848,7975,7148,11170,7714,6261,7686,5046,27550,24771,60.15079116821289,48.47643661499024,34.536426544189446,21.02752113342285,36.961814880371094,4.043227672576903,0.6332209706306458,29.75853538513184,0.10780949890613556,9.307209968566896,8.37846851348877,0.11452830582857132,0.0901421383023262,0.0696914866566658,0.05031842738389969,0.14453664422035215,0.06357737630605698,0.029539819806814194,0.06292145699262619,0.0010775780538097024,297.95196533203125,295.32147216796875,2013-08-27,179,213,376,310,1386,648,315,2980,2953
9740,8737,7666,7002,8046,6915,5940,7421,5034,26827,24135,59.12334060668945,47.7277946472168,31.38129997253418,19.86919593811035,18.499435424804688,2.892385721206665,0.4785547852516174,27.192472457885746,0.08053217828273773,9.065584182739258,8.16591739654541,0.12249714136123654,0.09657633304595947,0.06889817863702774,0.05173824355006218,0.0787186250090599,0.049489878118038184,0.02429267764091492,0.06256657838821411,0.0008786663529463112,296.2152404785156,293.4985656738281,2017-09-23,231,251,338,301,697,496,258,2962,2935
9740,8737,7666,7002,8046,6915,5940,7421,5034,26827,24135,59.12334060668945,47.7277946472168,31.38129997253418,19.86919593811035,18.499435424804688,2.892385721206665,0.4785547852516174,27.192472457885746,0.08053217828273773,9.065584182739258,8.16591739654541,0.12249714136123654,0.09657633304595947,0.06889817863702774,0.05173824355006218,0.0787186250090599,0.049489878118038184,0.02429267764091492,0.06256657838821411,0.0008786663529463112,296.2152404785156,293.4985656738281,2017-09-23,167,200,291,255,599,461,238,2962,2935
9738,8734,7617,6947,7748,6801,5870,7305,5040,26810,24127,59.09838485717773,47.68947219848633,30.80455780029297,19.32333755493164,16.68956184387207,2.720200061798096,0.4429184794425965,25.88954925537109,0.0947737768292427,9.05990219116211,8.163243293762207,0.12060103565454484,0.09504522383213043,0.06661310791969301,0.04955893009901047,0.06994757801294328,0.045842643827199936,0.022144973278045654,0.05867145955562592,0.001018154784105718,296.1741027832031,293.4754943847656,2017-09-23,231,251,338,301,697,496,258,2962,2935
