,B1_toa,B2_toa,B3_toa,B4_toa,B5_toa,B6_toa,B7_toa,B8_toa,B9_toa,B10_toa,B11_toa,DateTimeStamp
77,0.12640637159347534,0.10175194591283798,0.07875291258096695,0.05972684174776077,0.13280725479125977,0.06016828492283821,0.03151882067322731,0.07297004759311676,0.0007504437817260623,296.9895324707031,294.2353515625,2013/07/26
78,0.11850005388259888,0.09591246396303177,0.07915830612182617,0.06018834933638573,0.13622646033763885,0.0692550390958786,0.030139392241835594,0.07138039916753769,0.0006556912558153272,296.519775390625,292.8852844238281,2013/08/11
79,0.12560227513313293,0.10233680158853531,0.0825577899813652,0.0625329464673996,0.13749203085899353,0.061795424669981,0.032450977712869644,0.07357343286275864,0.0009163110516965389,295.86865234375,293.93365478515625,2016/04/29
80,0.1211610659956932,0.09999237209558487,0.08246278017759323,0.06467156112194061,0.1136687770485878,0.06024754047393799,0.0338699147105217,0.07290118932723999,0.0009038273128680885,292.5585632324219,291.216064453125,2020/04/08
81,0.12374874204397202,0.09766873717308044,0.06983839720487595,0.05443543940782547,0.1208781898021698,0.06493745744228363,0.03427157178521156,0.06000150740146637,0.0014002617681398988,283.57012939453125,282.6380920410156,2014/11/18
82,0.1431729793548584,0.12149780988693237,0.1003856435418129,0.08217504620552063,0.16149184107780457,0.08713369816541672,0.0473129041492939,0.09168093651533127,0.0015373944770544767,297.3543701171875,294.513427734375,2015/06/30
83,0.1264084428548813,0.10022201389074326,0.07444972544908524,0.05766110494732857,0.142623633146286,0.0742267295718193,0.032748956233263016,0.07495944201946259,0.000700846896506846,291.3599853515625,288.8834228515625,2013/10/30
84,0.13236024975776672,0.10839451104402542,0.0874793529510498,0.06494013965129852,0.14221429824829102,0.05976073071360588,0.02833312377333641,0.07593540847301483,0.0013167947763577104,296.52703857421875,293.0041198730469,2016/07/18
85,0.17109932005405426,0.1464487463235855,0.10937460511922836,0.09915268421173096,0.14361806213855743,0.1004500761628151,0.0753670409321785,0.10878488421440125,0.011086851358413696,277.6880187988281,273.5664367675781,2017/12/12
86,0.10899186879396439,0.08504650741815567,0.06376702338457108,0.04374908283352852,0.10030394047498703,0.03422806039452553,0.016756990924477577,0.055507540702819824,0.0011663201730698347,295.80792236328125,293.6773986816406,2016/09/04
87,0.1211259737610817,0.09459611028432846,0.07553023099899292,0.05243117734789848,0.20872952044010162,0.06597109884023666,0.026739373803138733,0.0679091140627861,0.00044521456584334373,296.91015625,294.6222229003906,2018/09/26
88,0.1372326761484146,0.11198577284812927,0.0853213295340538,0.06755317747592926,0.0994722992181778,0.08057989925146103,0.03952007368206978,0.07884462922811508,0.0007087658159434795,296.3023376464844,293.2154235839844,2019/09/13
89,0.12440135329961777,0.10162211954593658,0.07847617566585541,0.06270760297775269,0.1270761936903,0.08289828151464462,0.0461408868432045,0.07280293852090836,0.0059105162508785725,297.4477844238281,294.5449523925781,2018/06/06
90,0.12798018753528595,0.10447680205106735,0.0849720910191536,0.06562288850545883,0.1428641974925995,0.06957715004682541,0.03625475615262985,0.07659706473350525,0.0005553687224164605,296.8668518066406,294.6250915527344,2014/07/29
91,0.1418887972831726,0.11818475276231766,0.0940781906247139,0.07430992275476456,0.12800180912017822,0.055190153419971466,0.02958531863987446,0.08732477575540543,0.0007155890925787389,296.65728759765625,293.8876037597656,2017/08/06
92,0.15646769106388092,0.130325585603714,0.10539734363555908,0.09317006170749664,0.10593024641275406,0.11726934462785721,0.09396942704916,0.09438391029834747,0.0017763538053259254,285.7455749511719,283.9964599609375,2017/02/27
93,0.11791743338108063,0.09538961946964264,0.07541260123252869,0.06326475739479065,0.09271254390478134,0.07026050239801407,0.03856498375535011,0.07101816684007645,0.0008839337388053536,292.5960693359375,291.51239013671875,2016/03/28
94,0.12416613847017288,0.09714283049106598,0.06711281090974808,0.05337844043970108,0.07750639319419861,0.05293300375342369,0.032405685633420944,0.059391871094703674,7.42323900340125e-05,277.5409851074219,276.94952392578125,2016/01/24
95,0.11133609712123871,0.08625879883766174,0.0631675273180008,0.048168569803237915,0.13356775045394897,0.04890962690114975,0.024158388376235962,0.05519377067685127,0.0009485444752499461,290.337158203125,288.63189697265625,2016/10/22
96,0.12442225962877274,0.10143587738275528,0.07934306561946869,0.07444382458925247,0.09040487557649612,0.04926973208785057,0.029549511149525642,0.07718616724014282,0.0007703148876316845,284.34710693359375,283.39117431640625,2016/02/25
97,0.1435972899198532,0.1239435151219368,0.10504234582185745,0.09319417178630829,0.17312097549438477,0.10248348116874695,0.06676693260669708,0.09758079051971436,0.0009891354711726308,298.7432861328125,296.545654296875,2017/06/03
98,0.11312507838010788,0.08972686529159546,0.06796944886445999,0.05165138468146324,0.12926332652568817,0.048482175916433334,0.02153264731168747,0.060057662427425385,0.0003596222377382219,296.12322998046875,292.3885192871094,2018/08/09
99,0.11358017474412918,0.08884571492671967,0.060406915843486786,0.04736882075667381,0.08522888273000717,0.07070321589708328,0.039493460208177567,0.05471915751695633,0.0008166980696842074,289.75677490234375,288.4879455566406,2015/10/20
100,0.12104705721139908,0.0961737334728241,0.07055234163999557,0.05255190655589104,0.1189197301864624,0.05802216753363609,0.024475907906889915,0.06253396719694138,0.0007013108115643263,295.61590576171875,293.0678405761719,2018/08/25
101,0.11726294457912445,0.09447840601205826,0.07549866288900375,0.059151310473680496,0.10766246914863586,0.0893905907869339,0.048267822712659836,0.06976934522390366,0.0007299855933524668,295.5088195800781,293.4119567871094,2019/05/08
102,0.13616864383220673,0.11442369967699051,0.09452392905950546,0.0803465023636818,0.12276198714971542,0.10858456790447235,0.06640265136957169,0.08952562510967255,0.00931925605982542,291.02093505859375,288.4189147949219,2017/04/16
103,0.24383020401000977,0.2159520834684372,0.17268720269203186,0.16151940822601318,0.17326627671718597,0.09273406118154526,0.081235371530056,0.1692955046892166,0.03482697159051895,270.56927490234375,269.6979675292969,2015/01/05
104,0.13558350503444672,0.1159498319029808,0.09902504086494446,0.08654561638832092,0.12173806130886078,0.09101413190364838,0.05929462984204292,0.09622354060411453,0.0007408888777717948,291.6123352050781,290.6420593261719,2018/04/19
105,0.14500826597213745,0.121275894343853,0.09609893709421158,0.07695252448320389,0.11036129295825958,0.07977288961410522,0.0446673147380352,0.09027475863695145,0.006374489516019821,293.83343505859375,289.9972839355469,2015/08/17
106,0.13831661641597748,0.11929754167795181,0.10181820392608643,0.0854015126824379,0.17815475165843964,0.09463996440172195,0.056319888681173325,0.0954640582203865,0.009433631785213947,294.50360107421875,292.193359375,2019/05/24
107,0.11808368563652039,0.09586013108491898,0.07858014106750488,0.06013166904449463,0.1288471668958664,0.061727091670036316,0.027391815558075905,0.07100750505924225,0.0007415295694954693,296.4618225097656,292.8562927246094,2013/08/11
